2903,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3070,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3110,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3132,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3158,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3210,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3236,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3256,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3266,N 2ND ST,NP TO DWY AT LA,NO PARKING TO DRIVEWAY ANY TIME LEFT ARROW,
3280,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3304,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3310,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3322,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3328,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3366,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3406,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3420,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3450,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3466,N 2ND ST,NPD1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
347,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
350,N 2ND ST,1HP7-7XS DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
3505,N 2ND ST,NP D1-M1X SUN 7A-5P DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 EXCEPT SUNDAY 7 AM TO 5 PM DOUBLE ARROW,
3523,N 2ND ST,NP D1-M1X SUN 7A-5P DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 EXCEPT SUNDAY 7 AM TO 5 PM DOUBLE ARROW,
3543,N 2ND ST,NP D1-M1 RA,NO PARKING DECEMBER 1 THROUGH MARCH 1 RIGHT ARROW,
3543,N 2ND ST,NP D1-M1X SUN 7A-5P LA,NO PARKING DECEMBER 1 THROUGH MARCH 1 EXCEPT SUNDAY 7 AM TO 5 PM LEFT ARROW,
357,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3633,N 2ND ST,NP D1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
367,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
368,N 2ND ST,1HP7-7XS DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
3717,N 2ND ST,NP D1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3753,N 2ND ST,NP D1-M1 DA,NO PARKING DECEMBER 1 THROUGH MARCH 1 DOUBLE ARROW,
3903,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3908,N 2ND ST,NP TO DWY LA,NO PARKING TO DRIVEWAY LEFT ARROW,
3921,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3932,N 2ND ST,NPLZ8-5 LA,NO PARKING LOADING ZONE 8 AM TO 5 PM LEFT ARROW,
3936,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3936,N 2ND ST,NPLZ8-5 RA,NO PARKING LOADING ZONE 8 AM TO 5 PM RIGHT ARROW,
406,N 2ND ST,2HMP8-6 M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
406,N 2ND ST,2HP8-6 SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
413,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
413,N 2ND ST,2HP8-6S DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
424,N 2ND ST,2HMP8-6 M-F  2HP8-6 SAT RA,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY 2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
424,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
432,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
433,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
443,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
448,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
455,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
510,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
515,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
515,N 2ND ST,2HP8-6SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
516,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
516,N 2ND ST,2HP8-6S LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
516,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
526,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
526,N 2ND ST,2HP8-6S RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
526,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
533,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
536,N 2ND ST,2HP8-6 SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
536,N 2ND ST,2HR MET PKG 8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
550,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
550,N 2ND ST,2HP8-6SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
551,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
551,N 2ND ST,2HP8-6SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
551,N 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
607,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
608,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
608,N 2ND ST,2HP8-6 SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
617,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
617,N 2ND ST,2HP8-6 SAT LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
617,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
618,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
618,N 2ND ST,2HP8-6 SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
618,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
625,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
625,N 2ND ST,2HP8-6SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
625,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
634,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
634,N 2ND ST,2HP8-6SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
634,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
639,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
639,N 2ND ST,2HP8-6SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
639,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
642,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
642,N 2ND ST,2HP8-6 SAT LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
642,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
648,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
648,N 2ND ST,2HP8-6SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
649,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
649,N 2ND ST,2HP8-6 SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
704,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
704,N 2ND ST,2HP8-6SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
715,N 2ND ST,NPBS DA,NO PARKING BUS STOP DOUBLE ARROW,
724,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
725,N 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
730,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
730,N 2ND ST,2HP8-6SAT LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
730,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
734,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
734,N 2ND ST,2HP8-6 SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
734,N 2ND ST,NPLZAT LA,NO PARKING LOADING ZONE ANY TIME LEFT ARROW,
737,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
737,N 2ND ST,2HP8-6S DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
744,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
744,N 2ND ST,2HP8-6S LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
744,N 2ND ST,NPLZ7-6 RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
750,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
750,N 2ND ST,2HP8-6SAT DA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY DOUBLE ARROW,
802,N 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
813,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
813,N 2ND ST,2HP8-6SAT RA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY RIGHT ARROW,
813,N 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
821,N 2ND ST,2HMP8-6M-F,2 HOUR METER PARKING 8 AM TO 6 PM MONDAY THROUGH FRIDAY,
821,N 2ND ST,2HP8-6SAT LA,2 HOUR PARKING 8 AM TO 6 PM SATURDAY LEFT ARROW,
821,N 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1202,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1209,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1220,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1221,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1231,N 30TH ST,NP JAN,NO PARKING JANUARY,
1231,N 30TH ST,NP JAN LA,NO PARKING JANUARY LEFT ARROW,
1231,N 30TH ST,NPLZ7-6 FEB-DEC RA,NO PARKING LOADING ZONE 7 AM TO 6 PM FEBRUARY THROUGH DECEMBER RIGHT ARROW,
1235,N 30TH ST,NP JAN,NO PARKING JANUARY,
1235,N 30TH ST,NP JAN RA,NO PARKING JANUARY RIGHT ARROW,
1235,N 30TH ST,NPLZ7-6 FEB-DEC LA,NO PARKING LOADING ZONE 7 AM TO 6 PM FEBRUARY THROUGH DECEMBER LEFT ARROW,
1245,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1248,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1302,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1307,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1324,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1325,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1345,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1346,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1402,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1411,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1428,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1439,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1454,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1455,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1504,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
1504,N 30TH ST,TAZ,TOW AWAY ZONE,
1510,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
1510,N 30TH ST,TAZ,TOW AWAY ZONE,
1520,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
1520,N 30TH ST,TAZ,TOW AWAY ZONE,
1526,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
1526,N 30TH ST,TAZ,TOW AWAY ZONE,
1550,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1551,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1608,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
1630,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
1644,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
1702,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
1718,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
1807,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1823,N 30TH ST,NP DA,NO PARKING DOUBLE ARROW,
1827,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1903,N 30TH ST,NP DEC & FEB RA,NO PARKING DECEMBER AND FEBRUARY RIGHT ARROW,
1903,N 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1910,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1928,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1931,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
1935,N 30TH ST,NP D&F LA,NO PARKING DECEMBER AND FEBRUARY LEFT ARROW,
1935,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1941,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1942,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
1947,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1948,N 30TH ST,NP JAN RA,NO PARKING JANUARY RIGHT ARROW,
1948,N 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1951,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1952,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2004,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
2009,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
2034,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
2043,N 30TH ST,NP DEC & FEB LA,NO PARKING DECEMBER AND FEBRUARY LEFT ARROW,
2043,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2046,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
2057,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2101,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2106,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2114,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2115,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2131,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2161,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
220,N 30TH ST,NP JAN LA,NO PARKING JANUARY LEFT ARROW,
220,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2209,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
221,N 30TH ST,NP DEC & FEB RA,NO PARKING DECEMBER AND FEBRUARY RIGHT ARROW,
221,N 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2253,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2315,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
233,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
234,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
2343,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
2375,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
2415,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
2449,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
2461,N 30TH ST,NP D1 TO M1 DA,NO PARKING DECEMBER 1 TO MARCH 1 DOUBLE ARROW,
2517,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2518,N 30TH ST,NPSD7-4:30 LA,NO PARKING SCHOOL DAYS 7 TO 4:30 LEFT ARROW,
2528,N 30TH ST,NPLZ7A-6P LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
2528,N 30TH ST,NPSD7-4:30 RA,NO PARKING SCHOOL DAYS 7 TO 4:30 RIGHT ARROW,
2548,N 30TH ST,NPLZ7A-6P RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
2548,N 30TH ST,NPSD7-4:30 EX BUSES LA,NO PARKING SCHOOL DAYS 7 TO 4:30 EXCEPT BUSES LEFT ARROW,
2549,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2552,N 30TH ST,NP TO ALLEY LA,NO PARKING TO ALLEY LEFT ARROW,
2552,N 30TH ST,NPSD7-4:30 EX BUSES RA,NO PARKING SCHOOL DAYS 7 TO 4:30 EXCEPT BUSES RIGHT ARROW,
2557,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2607,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2619,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2651,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2661,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2679,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2717,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2729,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2735,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2739,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2743,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2755,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2771,N 30TH ST,NPAT ESS DA,NO PARKING ANY TIME EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2808,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2814,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2815,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2841,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2853,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2863,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2908,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
2909,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2914,N 30TH ST,NSAT RA,NO STOPPING ANY TIME RIGHT ARROW,
2921,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2947,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2965,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3005,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3025,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3034,N 30TH ST,NP 7-6 ES LA,NO PARKING 7 AM TO 6 PM EXCEPT SUNDAY LEFT ARROW,
3044,N 30TH ST,NP 7-6 ES RA,NO PARKING 7 AM TO 6 PM EXCEPT SUNDAY RIGHT ARROW,
305,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
3053,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
306,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
3070,N 30TH ST,NP7-5ESS RA,NO PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY RIGHT ARROW,
3073,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3107,N 30TH ST,NP7-5XSS RA,NO PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY RIGHT ARROW,
3119,N 30TH ST,NP7-5XSS DA,NO PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
3141,N 30TH ST,NP7-5XSS LA,NO PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY LEFT ARROW,
3270,N 30TH ST,NPATLZ_LA,NO PARKING ANY TIME LOADING ZONE LEFT ARROW,
3274,N 30TH ST,NPATLZ_RA,NO PARKING ANY TIME LOADING ZONE RIGHT ARROW,
3289,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3303,N 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3339,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
335,N 30TH ST,NP DEC & FEB DA,NO PARKING DECEMBER AND FEBRUARY DOUBLE ARROW,
3351,N 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
340,N 30TH ST,NP JAN DA,NO PARKING JANUARY DOUBLE ARROW,
3909,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3954,N 30TH ST,NPLZAT LA,NO PARKING LOADING ZONE ANY TIME LEFT ARROW,
3958,N 30TH ST,NPLZAT RA,NO PARKING LOADING ZONE ANY TIME RIGHT ARROW,
409,N 30TH ST,NP D1-M1 LA,NO PARKING DECEMBER 1 THROUGH MARCH 1 LEFT ARROW,
409,N 30TH ST,NSAT RA,NO STOPPING ANY TIME RIGHT ARROW,
409,N 30TH ST,TAZ,TOW AWAY ZONE,
423,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
423,N 30TH ST,TAZ,TOW AWAY ZONE,
427,N 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
427,N 30TH ST,TAZ,TOW AWAY ZONE,
4285,N 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
430,N 30TH ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
4301,N 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
443,N 30TH ST,NP D1-M1 RA,NO PARKING DECEMBER 1 THROUGH MARCH 1 RIGHT ARROW,
443,N 30TH ST,NSAT LA,NO STOPPING ANY TIME LEFT ARROW,
443,N 30TH ST,TAZ,TOW AWAY ZONE,
4548,N 30TH ST,NPLZ7-6 LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
4552,N 30TH ST,NPLZ7-6 RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
4570,N 30TH ST,NPLZ5A-5P LA,NO PARKING LOADING ZONE 5 AM TO 5 PM LEFT ARROW,
